UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
netwatch.tv,@netwatchtv,2011-01-08T00:40:50.000Z,"netwatch.tv
@netwatchtv
·
Jan 7, 2011","Xbox And Kinect Are The Future Of TV Except Microsoft Will Figure Out A Way To Blow It (MSFT, AAPL) http://ow.ly/1aM4Xx",,,,2,[],https://twitter.com/netwatchtv/status/23539590124015616
Moise Levi,@moiselevi,2011-01-08T08:59:38.000Z,"Moise Levi
@moiselevi
·
Jan 8, 2011","$AAPL, Apple too big to fail ? http://bit.ly/i1e3T1",,,,1,[],https://twitter.com/moiselevi/status/23665120097869824
UPSIDETRADER,@upsidetrader,2011-01-08T14:03:00.000Z,"UPSIDETRADER
@upsidetrader
·
Jan 8, 2011","Weekend Linky Dinks: Jobs, Huck Finn, $VZ, $AAPL and more. .http://stk.ly/hSZ91z",,,2,,[],https://twitter.com/upsidetrader/status/23741461472223232
Ryan M Craver,@ryanmcraver,2011-01-08T16:10:35.000Z,"Ryan M Craver
@ryanmcraver
·
Jan 8, 2011","still having issues w/apple tv. 6 hours to start Catfish for streaming, whilst xbox 360 was immediate. #lostrevenue $aapl $msft",,,2,,[],https://twitter.com/ryanmcraver/status/23773572228980736
"Greg Harmon, CMT/CFA, President Dragonfly Capital",@harmongreg,2011-01-08T22:46:03.000Z,"Greg Harmon, CMT/CFA, President Dragonfly Capital
@harmongreg
·
Jan 8, 2011","$AAPL http://chart.ly/d9f8wru At least 340, notes on chart",,,1,,[],https://twitter.com/harmongreg/status/23873091700527105
Luke Soon,@mentalmarketer,2011-01-08T03:54:23.000Z,"Luke Soon
@mentalmarketer
·
Jan 7, 2011","Apple worth more than $300 billion, 2nd only to Exxon Mobil - leaves $MSFT in dust. http://bit.ly/eLpsCV $AAPL",,,1,,[],https://twitter.com/mentalmarketer/status/23588297833979904
BoardCentral,@BoardCentral,2011-01-08T23:00:02.000Z,"BoardCentral
@BoardCentral
·
Jan 8, 2011","$AAPL ""1/11/11 @ 11 AM"" on Yahoo! Finance message boards: http://bit.ly/f0xwcu",,,,,[],https://twitter.com/BoardCentral/status/23876613015863296
Abnormal Returns Now,@ARupdates,2011-01-08T20:00:24.000Z,"Abnormal Returns Now
@ARupdates
·
Jan 8, 2011","Verizon Finally Lands the iPhone - WSJ.com http://stk.ly/dTpNmt $VZ $AAPL via 
@WSJ",,,,,[],https://twitter.com/ARupdates/status/23831404362076160
spmsnk,@spmsnk,2011-01-08T15:18:34.000Z,"spmsnk
@spmsnk
·
Jan 8, 2011",1/18 earnings + iPad2 event = up $AAPL month. selloff possible on an macro/global event or if antenna-gate is resurrected on $VZ 's network,,,,,[],https://twitter.com/spmsnk/status/23760478312333313
Q,@MilionCapital,2011-01-08T03:37:35.000Z,"Q
@MilionCapital
·
Jan 7, 2011",$AAPL and $VZ is old news.  Look for $AAPL to release the new IPad with camera interface platform.,,,,,[],https://twitter.com/MilionCapital/status/23584073293234176
Michael Bryant,@modestus1,2011-01-08T21:32:45.000Z,"Michael Bryant
@modestus1
·
Jan 8, 2011","Commented on: ""Portfolio Strategy Including the Two Best Stocks in the World "" http://soc.li/UWUqydE $AAPL $CCME $AGNC $WWE $MO $CMG",,,,,[],https://twitter.com/modestus1/status/23854644849549312
,@zzbar,2011-01-08T01:00:31.000Z,"@zzbar
·
Jan 7, 2011",#Verizon set to announce iPhone 4 on 1/11/11 at 11 am.  who's their numerologist? $aapl $vz #fengsui,⛵,,,,[],https://twitter.com/zzbar/status/23544543131467776
Michael Wand,@mika73,2011-01-08T08:27:38.000Z,"Michael Wand
@mika73
·
Jan 8, 2011",Organize All Those Cool New Mac Apps Without Cluttering Your Dock (AAPL) http://post.ly/1Ryr0,,,,,[],https://twitter.com/mika73/status/23657063817150464
Seeking Alpha,@SeekingAlpha,2011-01-08T02:50:44.000Z,"Seeking Alpha
@SeekingAlpha
·
Jan 7, 2011","Another Tech Trade: Long CTrip and Short Valueclick
 http://seekingalpha.com/a/59f5 $AAPL $CTRP $DHX $GOOG $MSFT $PCLN $VCLK $YHOO",,,,1,[],https://twitter.com/SeekingAlpha/status/23572280709746688
Apple Core: News!,@applenewswatch,2011-01-08T08:46:42.000Z,"Apple Core: News!
@applenewswatch
·
Jan 8, 2011",Summary: iPhone for Verizon Will be Announced Tuesday $AAPL - http://bit.ly/flU8MH,,,,,[],https://twitter.com/applenewswatch/status/23661863065624576
Apple Core: News!,@applenewswatch,2011-01-08T01:46:19.000Z,"Apple Core: News!
@applenewswatch
·
Jan 7, 2011",Summary: Why Apple Will Let Verizon Announce An iPhone $AAPL - http://bit.ly/g7erzY,,,,,[],https://twitter.com/applenewswatch/status/23556071385726976
Web Security News,@WebSecurityNews,2011-01-08T08:23:41.000Z,"Web Security News
@WebSecurityNews
·
Jan 8, 2011",Apple Inc. (NASDAQ:AAPL) Target Of Hackers http://ow.ly/1aMlwY,,,1,,[],https://twitter.com/WebSecurityNews/status/23656071222530049
Brendon,@loldogex,2011-01-08T06:59:05.000Z,"Brendon
@loldogex
·
Jan 8, 2011",Yet Another Kevin Rose Rumor! iPad 2 Announcement Coming In “3-4 Weeks” http://j.mp/gB6eJo $aapl,🐍,,,,[],https://twitter.com/loldogex/status/23634782013358080
Peter Chu,@pcnotpc,2011-01-08T00:13:06.000Z,"Peter Chu
@pcnotpc
·
Jan 7, 2011",Gizmodo not invited to 1/11/11 Verizon event. Now we know - it's the Apple CDMA iPhone debut. http://gizmo.do/hrqhsV $VZ $AAPL,,,,,[],https://twitter.com/pcnotpc/status/23532612702179329
Ro Patel,@Ro_Patel,2011-01-08T00:37:06.000Z,"Ro Patel
@Ro_Patel
·
Jan 7, 2011",HTC Droid Incredible stopped a bullet and saved a man's life - http://bit.ly/fJU5qN - $AAPL $GOOG $MOT $NOK $RIMM $MSFT,,,,,[],https://twitter.com/Ro_Patel/status/23538653582065664
Nate Lyman,@natelyman,2011-01-08T03:34:24.000Z,"Nate Lyman
@natelyman
·
Jan 7, 2011",Switching to the #Verizon #iPhone?  Read this first: http://bit.ly/vzw-iPhone  #APPLE #IPHONE $vzw $aapl $t,,,,,[],https://twitter.com/natelyman/status/23583270537007105
The Option Maestro,@option_maestro,2011-01-08T00:16:21.000Z,"The Option Maestro
@option_maestro
·
Jan 7, 2011","Stocks Stick With Optimistic Outlook, Surging So Far In 2011: 
Stocks Stick With Optimistic Outlook, Surgi... http://bit.ly/h0DiyJ $AAPL",,,,,[],https://twitter.com/option_maestro/status/23533429408665600
bored2tears,@bored2tears,2011-01-08T20:07:16.000Z,"bored2tears
@bored2tears
·
Jan 8, 2011",WSJ: Verizon #iPhone to be available by end of January. http://on.wsj.com/gdubE6 $AAPL $VZ #tech,,,,,[],https://twitter.com/bored2tears/status/23833132000092160
The Option Maestro,@option_maestro,2011-01-08T12:19:53.000Z,"The Option Maestro
@option_maestro
·
Jan 8, 2011","Corporate report: 
Corporate report
Sarasota Herald-Tribune - 5 hours ago 
Dentsply International Inc. -- ... http://bit.ly/eXWffJ $AAPL",,,,,[],https://twitter.com/option_maestro/status/23715513402134529
Derald Muniz,@1nvestor,2011-01-08T18:17:07.000Z,"Derald Muniz
@1nvestor
·
Jan 8, 2011",$AAPL http://chart.ly/uc6ut78 Updated. Broke away from the 320 level with gusto. I sold my JAN 320 $CALL & will roll to MAR soon.,,,,,[],https://twitter.com/1nvestor/status/23805413556232192
ShortSeller,@ShortsellerST,2011-01-08T02:54:58.000Z,"ShortSeller
@ShortsellerST
·
Jan 7, 2011",$AAPL Iphone on $VZ announcement Jan 11th...pop then sell on news event ....(good excuse for a interim top?)...thoughts?  (no position),,,,,[],https://twitter.com/ShortsellerST/status/23573347551940608
Brian Fey,@Brian_Fey,2011-01-08T14:05:14.000Z,"Brian Fey
@Brian_Fey
·
Jan 8, 2011","Listening to some Bob Dylan, so if I ever find myself trapped alone with Steve Jobs, we'll have lots to talk about. $AAPL",,,,,[],https://twitter.com/Brian_Fey/status/23742025249595392
Rich LoPresti,@RichLoPresti,2011-01-08T19:47:23.000Z,"Rich LoPresti
@RichLoPresti
·
Jan 8, 2011","RT 
@lazerow
 What does 1 TRILLION Bucks look like http://bit.ly/hl7Ngu  #FB $AAPL Which 1 will be first to a trillion ? Apple booost by $VZ!",,,1,,[],https://twitter.com/RichLoPresti/status/23828131777347584
Matt Soleyn,@MattSoleyn,2011-01-08T04:51:50.000Z,"Matt Soleyn
@MattSoleyn
·
Jan 7, 2011","Tuesday could be HUGE for $AAPL & $VZ stock. #finance RT 
@engadget
: Verizon iPhone: everything you need to know http://engt.co/hOAFn1",,,,,[],https://twitter.com/MattSoleyn/status/23602755314647040
Chris Perruna,@cperruna,2011-01-08T19:54:04.000Z,"Chris Perruna
@cperruna
·
Jan 8, 2011",Verizon $VZ to announce iPhone $AAPL Tuesday...?  http://on.wsj.com/hLxjwN $$,,,,,[],https://twitter.com/cperruna/status/23829809859657730
Rodney Hoover,@Steelpheasants,2011-01-08T20:54:09.000Z,"Rodney Hoover
@Steelpheasants
·
Jan 8, 2011",Apple Inc. (NASDAQ:AAPL) Hunting Blackstone CFO?: Apple Inc. (NASDAQ:AAPL) Hunting Blackstone CFO? According to ... http://bit.ly/gn3bBs,,,,,[],https://twitter.com/Steelpheasants/status/23844933303533568
Stock Market Girl,@Stocks_Options_,2011-01-08T16:20:48.000Z,"Stock Market Girl
@Stocks_Options_
·
Jan 8, 2011","Market News Roundup (MSFT, AAPL, F): 
Market News Roundup (MSFT, AAPL, F)
Stock Briefings - 8 hours ago 
Here is... http://bit.ly/fEYvbX",,,,,[],https://twitter.com/Stocks_Options_/status/23776141718331395
Melissa Johnson,@justthedow,2011-01-08T01:33:32.000Z,"Melissa Johnson
@justthedow
·
Jan 7, 2011","Earnings For The S&P 500 Expected To Be Highest In Years (AAPL, CAT, DOW): Companies like Apple (NASDAQ: AAPL), ... http://bit.ly/fUyorK",,,,,[],https://twitter.com/justthedow/status/23552852538429440
Ambassador Ted Green,@wirelessworlds,2011-01-08T12:57:21.000Z,"Ambassador Ted Green
@wirelessworlds
·
Jan 8, 2011",Apple Inc. (NASDAQ:AAPL) Target Of Hackers: Hackers have managed to hack the Apple Inc. (NASDAQ:AAPL) Mac App St... http://bit.ly/fh9raY,,,,,[],https://twitter.com/wirelessworlds/status/23724941329305600
HowToMakeiPhoneApps,@MakeApps4iPhone,2011-01-08T15:59:19.000Z,"HowToMakeiPhoneApps
@MakeApps4iPhone
·
Jan 8, 2011",Weekly News Roundup: Apple Inc. (NASDAQ:AAPL): Apple Inc. (NASDAQ:AAPL) iPhone users in Asia have complained abo... http://bit.ly/hru22Z,,,,,[],https://twitter.com/MakeApps4iPhone/status/23770733188485120
Stock Market Girl,@Stocks_Options_,2011-01-08T14:20:15.000Z,"Stock Market Girl
@Stocks_Options_
·
Jan 8, 2011","Analysts' Weekly Ratings Changes for Apple, Inc (NASDAQ: AAPL): 
Analysts' Weekly Ratings Changes for Apple, Inc... http://bit.ly/h9nFPA",,,,,[],https://twitter.com/Stocks_Options_/status/23745802564272128
Seeking Alpha,@SeekingAlpha,2011-01-08T00:50:40.000Z,"Seeking Alpha
@SeekingAlpha
·
Jan 7, 2011","The Silly, Underperforming Dow http://seekingalpha.com/a/59f2 $AAPL $BAC $GOOG",,,,,[],https://twitter.com/SeekingAlpha/status/23542066520793088
iPad fans,@iPadfans,2011-01-08T07:25:00.000Z,"iPad fans
@iPadfans
·
Jan 8, 2011","iPad news:  Analysts' Weekly Ratings Changes for Apple, Inc (NASDAQ: AAPL) - American Banking… http://goo.gl/fb/DphKc",,,,,[],https://twitter.com/iPadfans/status/23641302847455232
Sophie Allen,@SophieAllen78,2011-01-08T01:56:01.000Z,"Sophie Allen
@SophieAllen78
·
Jan 7, 2011","Verizon iPhone Launcing February 3 (VZ, AAPL): The article says Apple employees are not allowed to take vacation... http://bit.ly/eIvOoS",,,,,[],https://twitter.com/SophieAllen78/status/23558511195586560
Sharon Jones,@sharonjones328,2011-01-08T16:49:26.000Z,"Sharon Jones
@sharonjones328
·
Jan 8, 2011","Stocks Gained for the Week amid Mixed Jobs Data (AAPL, BA, BAC, C, GM, GPS, M ...: Weston, January 8 th (Traders... http://bit.ly/dWU1Wh",,,,,[],https://twitter.com/sharonjones328/status/23783347901702144
Seeking Alpha,@SA_USMarket,2011-01-08T00:48:30.000Z,"Seeking Alpha
@SA_USMarket
·
Jan 7, 2011","The Silly, Underperforming Dow http://seekingalpha.com/a/59f2 $BAC $GOOG $AAPL",,,,,[],https://twitter.com/SA_USMarket/status/23541520384659456
printdaddy,@printdaddy,2011-01-08T14:44:06.000Z,"printdaddy
@printdaddy
·
Jan 8, 2011",Apple Inc. (NASDAQ:AAPL) Hunting Blackstone CFO?: Apple Inc. (NASDAQ:AAPL) shares were at 336.12 at the end of t... http://bit.ly/huFWD2,,,,,[],https://twitter.com/printdaddy/status/23751807494791169
TraderFlorida,@TraderFlorida,2011-01-08T13:59:48.000Z,"TraderFlorida
@TraderFlorida
·
Jan 8, 2011","$AAPL http://chart.ly/qrnl2wb Broke out last week of this tight 5 week basing channel,to new high. Was up afterhours $2+ (winner)",,,,,[],https://twitter.com/TraderFlorida/status/23740657327673345
iPad fans,@iPadfans,2011-01-08T16:28:32.000Z,"iPad fans
@iPadfans
·
Jan 8, 2011","iPad news:  Stocks Gained for the Week amid Mixed Jobs Data (AAPL, BA, BAC, C, GM, GPS, M… http://goo.gl/fb/jHEnJ",,,,,[],https://twitter.com/iPadfans/status/23778088127041536
Mason Wilson,@Masonator99,2011-01-08T13:04:15.000Z,"Mason Wilson
@Masonator99
·
Jan 8, 2011",Apple Inc. (NASDAQ:AAPL) Target Of Hackers: Hackers have managed to hack the Apple Inc. (NASDAQ:AAPL) Mac App St... http://bit.ly/f1hSVt,,,,,[],https://twitter.com/Masonator99/status/23726679759265792
AppleAddictions,@appleaddictions,2011-01-08T15:38:06.000Z,"AppleAddictions
@appleaddictions
·
Jan 8, 2011",Weekly News Roundup: Apple Inc. (NASDAQ:AAPL): Apple Inc. (NASDAQ:AAPL) iPhone users in Asia have complained abo... http://bit.ly/hVux9q,,,,,[],https://twitter.com/appleaddictions/status/23765395382996993
whichcellphoneapp,@whichcellphonea,2011-01-08T13:30:13.000Z,"whichcellphoneapp
@whichcellphonea
·
Jan 8, 2011",Verizon Gets The Apple iPhone: Verizon will announced that the Apple (NASDAQ: AAPL) iPhone will be available thr... http://bit.ly/e2XZgG,,,,,[],https://twitter.com/whichcellphonea/status/23733213234995201
Daily Mobile News,@dailymobilenews,2011-01-08T02:42:11.000Z,"Daily Mobile News
@dailymobilenews
·
Jan 7, 2011","Daily Mobile News: IT’S ON: Apple Will Sell At Least 10 Million Verizon iPhones This Year (AAPL, VZ) http://bit.ly/fFn9Ec #smartphone",,,1,,[],https://twitter.com/dailymobilenews/status/23570128809500672
LeonardoZ,@LeonardoZ,2011-01-08T04:44:46.000Z,"LeonardoZ
@LeonardoZ
·
Jan 7, 2011",Organize All Those Cool New Mac Apps Without Cluttering Your Dock (AAPL) http://pulsene.ws/G3mI,,,,,[],https://twitter.com/LeonardoZ/status/23600980696240128
Michael Ang,@mangtronix,2011-01-08T22:16:39.000Z,"Michael Ang
@mangtronix
·
Jan 8, 2011",I no longer wonder why QQQQ was my best investment last year... it's ~20% AAPL. http://bit.ly/eFjjVy,,,,,[],https://twitter.com/mangtronix/status/23865695020253185
Ernie Schell,@ernieschell,2011-01-08T11:47:41.000Z,"Ernie Schell
@ernieschell
·
Jan 8, 2011","RT 
@techwatching
: Vicious Nokia Employee Gets VLC Removed from Apple App Store $AAPL - http://bit.ly/i3Bdpz [link may be cyber attack!]",,,,,[],https://twitter.com/ernieschell/status/23707407381172224
Michael Lazerow ⌐◨-◨,@lazerow,2011-01-08T19:36:44.000Z,"Michael Lazerow ⌐◨-◨
@lazerow
·
Jan 8, 2011",What does one TRILLION dollars look like? http://bit.ly/hl7Ngu $$ $FBOOK $AAPL (Which one will be the first trillion dollar company?),⚡ ⚡ ⚡,,,,[],https://twitter.com/lazerow/status/23825450639826944
Michael K. Dawson,@MKDdisrupts,2011-01-08T16:17:15.000Z,"Michael K. Dawson
@MKDdisrupts
·
Jan 8, 2011","RT 
@theback9
: Apple Research Link Fest http://bit.ly/hdM1T5 $AAPL, $VZ / Next week the haters get stuck in the eye...",,,,,[],https://twitter.com/MKDdisrupts/status/23775247287189504
Rich G,@24kt_GLD,2011-01-08T13:28:18.000Z,"Rich G
@24kt_GLD
·
Jan 8, 2011",This is why I need an IPhone*APP OF THE WEEK: SpeechTrans Instantly Translates Your Recordings (AAPL) http://viigo.im/5Kln,,,,,[],https://twitter.com/24kt_GLD/status/23732731082973184
Henry Cowell,@henrycowell,2011-01-08T01:57:36.000Z,"Henry Cowell
@henrycowell
·
Jan 7, 2011","10 Things You Need To Know This Morning (AAPL, MSFT, ARMH): Steve Ballmer talked about Microsoft with CNBC, and ... http://bit.ly/grWVGT",,,,,[],https://twitter.com/henrycowell/status/23558908240994304
Kellie Ryan,@kellierlvnv,2011-01-08T23:07:28.000Z,"Kellie Ryan
@kellierlvnv
·
Jan 8, 2011","Consumer Electronics Industry GE, HP, AAPL | Live Stock Trading ...: Global consumer electronics industry has Ne... http://bit.ly/ema0FK",,,,,[],https://twitter.com/kellierlvnv/status/23878481880285186
Neil Cybart,@neilcybart,2011-01-08T02:11:11.000Z,"Neil Cybart
@neilcybart
·
Jan 7, 2011","New AAPL Orchard Post: Big M&A Not in Apple’s DNA
http://bit.ly/ffhz0q",,,,,[],https://twitter.com/neilcybart/status/23562330394599424
Amit Kumar,@bestcopydotnet,2011-01-08T03:45:00.000Z,"Amit Kumar
@bestcopydotnet
·
Jan 7, 2011",APP OF THE WEEK: SpeechTrans Instantly Translates Your Recordings (AAPL): Here's a great app for anyone travelin... http://bit.ly/gfooGN,,,,,[],https://twitter.com/bestcopydotnet/status/23585938223398912
Martell Thornton,@Super_Duty_King,2011-01-08T12:58:09.000Z,"Martell Thornton
@Super_Duty_King
·
Jan 8, 2011","Market News Roundup (MSFT, AAPL, F): The positive response in the largest automobile market in the world gives F... http://bit.ly/eryvE7",,,,,[],https://twitter.com/Super_Duty_King/status/23725140818792448
HowToMakeiPhoneApps,@MakeApps4iPhone,2011-01-08T15:59:18.000Z,"HowToMakeiPhoneApps
@MakeApps4iPhone
·
Jan 8, 2011","Analysts' Weekly Ratings Changes for Apple, Inc (NASDAQ: AAPL): ISI Group analysts raised their price target on ... http://bit.ly/ich3xl",,,,,[],https://twitter.com/MakeApps4iPhone/status/23770731598843905
StockMarketReviews,@StockSystems,2011-01-08T16:45:31.000Z,"StockMarketReviews
@StockSystems
·
Jan 8, 2011",Weekly News Roundup: Apple Inc. (NASDAQ:AAPL): Apple Inc. (NASDAQ:AAPL) iPhone users in Asia have complained abo... http://bit.ly/enb94S,,,,,[],https://twitter.com/StockSystems/status/23782361992794113
HTCdev,@htcdev,2011-01-08T01:23:04.000Z,"HTCdev
@htcdev
·
Jan 7, 2011",APP OF THE WEEK: SpeechTrans Instantly Translates Your Recordings (AAPL) http://dlvr.it/CtjQ9,,,,,[],https://twitter.com/htcdev/status/23550220721721345
Daniel Jalkut,@danielpunkass,2011-01-08T07:03:36.000Z,"Daniel Jalkut
@danielpunkass
·
Jan 8, 2011",Lackluster CES seems to be driving AAPL through the roof. http://finance.yahoo.com/q?s=AAPL,,,1,,[],https://twitter.com/danielpunkass/status/23635917168185344
Fourth Estate Public Press,@4thEstatePublic,2011-01-08T03:18:22.000Z,"Fourth Estate Public Press
@4thEstatePublic
·
Jan 7, 2011","Market Updates: Hess Corp. (NYSE:HES), Apple (NASDAQ:AAPL), Exxon ...: Article on Hess Corp. (NY... http://bit.ly/ghBVon #nasdaq #stocks",,,,,[],https://twitter.com/4thEstatePublic/status/23579234660253696
Steve Eisenberg,@steve8004,2011-01-08T01:16:55.000Z,"Steve Eisenberg
@steve8004
·
Jan 7, 2011","#Apple Genzyme, Verizon: After-Hours Trading: ... ""s"" : ""aapl,genz,sny,t,vz"",""k"" : : """",""j"" : """" ... http://bit.ly/hqzR75 #mobile#iphone",,,,,[],https://twitter.com/steve8004/status/23548672360845313
Steve Eisenberg,@steve8004,2011-01-08T01:16:55.000Z,"Steve Eisenberg
@steve8004
·
Jan 7, 2011","#Apple Verizon Wireless invites press to mystery event: ... ""s"" : ""aapl,goog,msi,t,vod,vz"",""k"" : ... http://bit.ly/dS9NtJ #mobile#iphone",,,,,[],https://twitter.com/steve8004/status/23548671362600960
cmenscher@mas.to,cmenscher@mas.to,2011-01-08T22:57:14.000Z,"cmenscher@mas.to
@cmenscher
·
Jan 8, 2011","Prediction (repeat): VZW gets iPhone 4 in Feb, AT&T gets iPhone 5 in summer. VZW stays one generation behind from there on out.  #FU_AAPL",,,,,[],https://twitter.com/cmenscher/status/23875905289986048
24/7 Wall St.,@247WallSt,2011-01-08T16:23:57.000Z,"24/7 Wall St.
@247WallSt
·
Jan 8, 2011","The Top 8 Analyst Calls of the Week (ALU, AA, APC, AAPL, ATML, GLD, IAU, KGC, NFLX, POT) http://bit.ly/ge6NBU",,,,,[],https://twitter.com/247WallSt/status/23776935666515968
Seeking Alpha Market News,@MarketCurrents,2011-01-08T06:30:55.000Z,"Seeking Alpha Market News
@MarketCurrents
·
Jan 8, 2011","Apple (AAPL) wasn't at CES, notes Barclays, but its presence was ""certainly felt"" given all the wann... http://seekingalpha.com/n/1eed",,,,,[],https://twitter.com/MarketCurrents/status/23627691282407424
Apple News,@applenws,2011-01-08T15:24:15.000Z,"Apple News
@applenws
·
Jan 8, 2011",Weekly News Roundup: Apple Inc. (NASDAQ:AAPL) - eMoneyDaily http://bit.ly/gzW6zF #apple,,,,,[],https://twitter.com/applenws/status/23761908985241600
Apple News,@applenws,2011-01-08T14:53:36.000Z,"Apple News
@applenws
·
Jan 8, 2011",Apple Inc. (NASDAQ:AAPL) Hunting Blackstone CFO? - Stock Briefings http://bit.ly/dXvGRw #apple,,,,,[],https://twitter.com/applenws/status/23754196427743232
Thomas Power,@thomaspower,2011-01-08T16:29:43.000Z,"Thomas Power
@thomaspower
·
Jan 8, 2011","IT'S ON: Apple Will Sell At Least 10 Million Verizon iPhones This Year (AAPL, VZ) http://ff.im/-wqM4Y",,,,,[],https://twitter.com/thomaspower/status/23778384051961856
tgamble71,@tgamble71,2011-01-08T03:44:16.000Z,"tgamble71
@tgamble71
·
Jan 7, 2011","RT 
@alleyinsider
: IT'S ON: Apple Will Sell At Least 10 Million Verizon iPhones This Year $AAPL $VZ by 
@fromedome
 http://read.bi/fV2mK3",,,,,[],https://twitter.com/tgamble71/status/23585752268939265
MacOnSteroids,@maconsteroids,2011-01-08T08:03:43.000Z,"MacOnSteroids
@maconsteroids
·
Jan 8, 2011",Apple Inc. (NASDAQ:AAPL) Target Of Hackers: Hackers have managed to hack the Apple Inc. (NASDAQ:AAPL) Mac App St... http://bit.ly/eHruoZ,,,,,[],https://twitter.com/maconsteroids/status/23651047629135872
laura brown,@brownlaura36,2011-01-08T18:24:01.000Z,"laura brown
@brownlaura36
·
Jan 8, 2011",Weekly News Roundup: Apple Inc. (NASDAQ:AAPL): Apple Inc. (NASDAQ:AAPL) iPhone users in Asia have complained abo... http://bit.ly/iawTOT,,,,,[],https://twitter.com/brownlaura36/status/23807151260565505
Greg,@GregsHealth,2011-01-08T18:51:37.000Z,"Greg
@GregsHealth
·
Jan 8, 2011","Consumer Electronics Industry GE, HP, AAPL: Global consumer electronics industry has “New Look”, the conce... http://tinyurl.com/2et9bs2",,,,,[],https://twitter.com/GregsHealth/status/23814095610322944
Sherry Adams,@sherryadams272,2011-01-08T02:11:50.000Z,"Sherry Adams
@sherryadams272
·
Jan 7, 2011","Verizon iPhone Launcing February 3 (VZ, AAPL): The article says Apple employees are not allowed to take vacation... http://bit.ly/gLZqQO",,,,,[],https://twitter.com/sherryadams272/status/23562490268876801
dylan,@forextrading_aa,2011-01-08T07:08:49.000Z,"dylan
@forextrading_aa
·
Jan 8, 2011",#forex #forextrading The Ascent of Apple Stock Price Slows – DailyFinance: Apple (AAPL) shar... http://bit.ly/eZvggv #currency #moneyexc,,,,,[],https://twitter.com/forextrading_aa/status/23637230849363968
Live Wildlife Cams,@SPOWildlifeCams,2011-01-08T15:03:27.000Z,"Live Wildlife Cams
@SPOWildlifeCams
·
Jan 8, 2011",Apple Inc. (NASDAQ:AAPL) Hunting Blackstone CFO? - Stock Briefings http://goo.gl/fb/IzDn7 #HuntingNews,,,,,[],https://twitter.com/SPOWildlifeCams/status/23756673906638848
Daily Mobile News,@dailymobilenews,2011-01-08T03:45:00.000Z,"Daily Mobile News
@dailymobilenews
·
Jan 7, 2011",Daily Mobile News: APP OF THE WEEK: SpeechTrans Instantly Translates Your Recordings (AAPL) http://bit.ly/fiaRnz #smartphone,,,,,[],https://twitter.com/dailymobilenews/status/23585937485201408
MacNews,@MacNewsSpot,2011-01-08T08:26:32.000Z,"MacNews
@MacNewsSpot
·
Jan 8, 2011",Apple Inc. (NASDAQ:AAPL) Target Of Hackers: Hackers have managed to hack the Apple Inc. (NASDAQ:AAPL) Mac App St... http://bit.ly/e1gMuL,,,,,[],https://twitter.com/MacNewsSpot/status/23656787890671616
Taylor Hummers,@taylortechtalk,2011-01-08T17:22:15.000Z,"Taylor Hummers
@taylortechtalk
·
Jan 8, 2011",Weekly News Roundup: Apple Inc. (NASDAQ:AAPL): Apple Inc. (NASDAQ:AAPL) iPhone users in Asia have complained abo... http://bit.ly/fbcvAb,,,,,[],https://twitter.com/taylortechtalk/status/23791607794892800
john rave,@johnraav,2011-01-08T16:58:47.000Z,"john rave
@johnraav
·
Jan 8, 2011",hi Weekly News Roundup: Apple Inc. (NASDAQ:AAPL): Apple Inc. (NASDAQ:AAPL) iPhone users in Asia have complained ...  http://bit.ly/13rtYI,,,,,[],https://twitter.com/johnraav/status/23785701044658176
iMicrosites,@imicrosites,2011-01-08T14:41:53.000Z,"iMicrosites
@imicrosites
·
Jan 8, 2011",Weekly News Roundup: Apple Inc. (NASDAQ:AAPL): Apple Inc. (NASDAQ:AAPL) iPhone users in Asia have complained abo... http://bit.ly/dK85Oc,,,,,[],https://twitter.com/imicrosites/status/23751247131578369
Cara Reeves,@cara2112,2011-01-08T15:27:11.000Z,"Cara Reeves
@cara2112
·
Jan 8, 2011",Weekly News Roundup: Apple Inc. (NASDAQ:AAPL): Apple Inc. (NASDAQ:AAPL) iPhone users in Asia have complained abo... http://bit.ly/hRpOV6,,,,,[],https://twitter.com/cara2112/status/23762649615437825
B.M. Davis,@CandleCourse,2011-01-08T16:45:31.000Z,"B.M. Davis
@CandleCourse
·
Jan 8, 2011",Weekly News Roundup: Apple Inc. (NASDAQ:AAPL): Apple Inc. (NASDAQ:AAPL) iPhone users in Asia have complained abo... http://bit.ly/fhjt05,,,,,[],https://twitter.com/CandleCourse/status/23782360713535488
edeena star,@edeena,2011-01-08T21:50:59.000Z,"edeena star
@edeena
·
Jan 8, 2011",Weekly News Roundup: Apple Inc. (NASDAQ:AAPL): As the Mac maker has revolutionized the electronic industry with ... http://bit.ly/hLQjIf,,,,,[],https://twitter.com/edeena/status/23859232906416128
TwentyOnTheRail,@twentyontherail,2011-01-08T15:03:37.000Z,"TwentyOnTheRail
@twentyontherail
·
Jan 8, 2011","Weekly News Roundup: Apple Inc. (NASDAQ:AAPL): Many Bloggers, Facebook and Twitter users have posted c... http://bit.ly/e3tvT1 #blogging",,,,,[],https://twitter.com/twentyontherail/status/23756718030716928
